N,SingleLinkedList,DoubleLinkedList
1772,22.616321,0.034989
1773,20.068546333333334,0.031100666666666665
1774,22.83216,0.04058666666666667
1775,25.792953,0.033589
1776,21.56184966666667,0.05427133333333333
1777,18.689538333333335,0.032966666666666665
1778,21.95962833333333,0.027057333333333333
1779,16.654770666666668,0.032189
1780,20.764736666666668,0.03654333333333334
1781,21.96460433333333,0.030323
1782,24.460752,0.03125633333333333
1783,17.654660333333336,0.0325
1784,19.604989,0.032655666666666666
1785,18.591104333333334,0.040741999999999993
1786,22.187440999999996,0.032656
1787,20.136812333333335,0.03374433333333334
1788,20.590417333333335,0.030012
1789,17.12532566666667,0.029079333333333332
1790,21.36327066666667,0.036855
1791,21.524372666666665,0.031878333333333335
1792,18.94922933333333,0.028923333333333332
1793,18.260658666666668,0.03685466666666667
1794,20.736745666666668,0.02923466666666667
1795,17.956493,0.02876833333333333
1796,19.428648333333335,0.032655333333333335
1797,19.757694,0.037165
1798,22.087141000000003,0.03405533333333333
1799,21.52670566666667,0.031567000000000005
1800,19.851151666666667,0.032655
1801,21.052418666666668,0.035921
1802,21.497626,0.02939
1803,18.944875333333332,0.037321
1804,21.371046000000003,0.030479000000000003
1805,18.90864333333333,0.031723
1806,22.326772333333334,0.03436666666666666
1807,21.648776,0.02939
1808,18.529058,0.03281166666666666
1809,20.29496,0.03125633333333333
1810,20.010543666666667,0.034366
1811,20.876855,0.039187
1812,22.271102333333335,0.039031666666666666
1813,22.347144,0.034521666666666666
1814,21.822162666666667,0.036077000000000005
1815,20.945121,0.036076666666666674
1816,21.93910166666667,0.039498
1817,24.816389333333333,0.034521666666666666
1818,22.103157999999997,0.030012
1819,18.898846333333335,0.03700966666666666
1820,20.95600633333333,0.031878333333333335
1821,20.206011666666665,0.03467733333333333
1822,23.528972666666665,0.03172233333333333
1823,21.554696333333336,0.03778733333333333
1824,23.968581999999998,0.032189
1825,20.579998,0.03452133333333333
1826,21.302469,0.05722533333333333
1827,26.570627666666667,0.04027533333333334
1828,20.601302,0.03467733333333333
1829,24.099671999999998,0.02767966666666667
1830,18.86339166666667,0.03623200000000001
1831,22.317753999999997,0.033122
1832,22.028205,0.034521666666666666
1833,21.59808166666667,0.040120333333333334
1834,23.341435333333333,0.027679333333333334
1835,17.383617,0.03203333333333334
1836,28.306205333333327,0.03840933333333333
1837,22.330815666666666,0.03452133333333333
1838,21.251152666666666,0.036387333333333334
1839,22.926084666666668,0.03327833333333333
1840,21.69900366666667,0.04105266666666666
1841,21.761982666666665,0.029701333333333333
1842,19.670145333333334,0.034988
1843,20.471456333333332,0.037943
1844,23.047843999999998,0.032189
1845,19.904334,0.02799
1846,17.535699666666666,0.028923999999999995
1847,17.749362333333334,0.03110033333333333
1848,21.167802666666667,0.037476333333333334
1849,21.260016333333333,0.033433333333333336
1850,21.906601,0.03918666666666667
1851,20.05284,0.036387666666666665
1852,19.482296666666667,0.040741999999999993
1853,20.76364866666667,0.044319
1854,21.832425999999998,0.03965366666666667
1855,21.64193366666667,0.04447433333333333
1856,22.471702333333337,0.04074166666666666
1857,22.54167866666667,0.040897666666666666
1858,22.074545333333333,0.039187
1859,21.18319766666667,0.03249966666666667
1860,19.04704166666667,0.044785
1861,21.78064333333333,0.037788
1862,22.913955333333334,0.032655666666666666
1863,18.087272,0.03498866666666667
1864,18.192081333333334,0.04634033333333334
1865,21.46388233333333,0.04447399999999999
1866,22.125084333333334,0.03965366666666667
1867,19.371422333333335,0.042452666666666666
1868,21.526083333333332,0.04120866666666667
1869,24.809235666666666,0.037942333333333335
1870,21.316153333333332,0.041053
1871,22.372024333333332,0.039497333333333336
1872,22.063659666666666,0.038254
1873,19.453529,0.033122
1874,18.020715999999997,0.032811
1875,18.311508333333332,0.04945
1876,25.341681000000005,0.03949766666666667
1877,23.153741999999998,0.06375666666666667
1878,22.697649333333334,0.03312233333333333
1879,18.823737666666666,0.042919000000000006
1880,23.718065333333332,0.04136366666666667
1881,22.895606,0.035455
1882,19.410143,0.042919000000000006
1883,21.840512333333333,0.033122
1884,18.209497666666667,0.05722566666666667
1885,28.632763999999998,0.036698666666666664
1886,20.337723333333333,0.03965333333333334
1887,21.789195666666668,0.048517
1888,24.977335,0.041519
1889,25.096295333333334,0.04136366666666667
1890,22.454130333333335,0.03965366666666667
1891,21.83678,0.03872066666666666
1892,25.974425999999998,0.038254
1893,21.339945333333333,0.03685466666666667
1894,21.08771833333333,0.041675
1895,23.542034666666666,0.04338566666666666
1896,22.623007,0.046651
1897,23.546544666666666,0.038254
1898,19.602812,0.04338566666666666
1899,23.51357733333333,0.037321
1900,20.724771999999998,0.039031333333333335
1901,21.90271366666667,0.03840933333333333
1902,21.901314000000003,0.055204
1903,20.092804666666666,0.04354133333333334
1904,24.65590933333333,0.04012
1905,20.588084666666667,0.038564666666666664
1906,23.042401333333334,0.038564666666666664
1907,25.092563666666667,0.03872
1908,24.290475,0.04711766666666667
1909,22.764204666666668,0.037165333333333335
1910,19.739810666666667,0.041986
1911,24.135904,0.04354066666666667
1912,22.438113333333334,0.04556266666666666
1913,29.443094333333335,0.043852
1914,23.384043000000002,0.04027533333333334
1915,22.092273000000002,0.03763166666666667
1916,21.074656,0.04043066666666666
1917,21.939723333333333,0.05878066666666667
1918,22.818631,0.043852
1919,24.05270966666667,0.064378
1920,25.298761666666667,0.04602866666666667
1921,23.33568166666667,0.03389966666666667
1922,19.811498,0.034988
1923,22.370624666666668,0.034055
1924,19.201301666666666,0.04058633333333333
1925,29.786913,0.04229666666666667
1926,24.640514,0.03623166666666667
1927,21.773334333333334,0.03405566666666667
1928,19.081408,0.03763166666666667
1929,22.207812,0.033744
1930,24.379734,0.04229666666666667
1931,24.342568333333332,0.04074233333333333
1932,21.901314,0.046495666666666664
1933,24.473503000000004,0.042452
1934,23.531927,0.034055
1935,19.211098333333336,0.040741999999999993
1936,22.983776333333335,0.036388
1937,21.35114133333333,0.044318666666666666
1938,26.42320966666667,0.040897666666666666
1939,23.14456733333333,0.03918666666666667
1940,20.659616333333332,0.037787
1941,24.263417,0.039341999999999995
1942,23.20225933333333,0.03778766666666667
1943,20.281586666666666,0.034055
1944,19.685229333333332,0.051316
1945,27.68185766666667,0.041053
1946,24.371647999999997,0.04680666666666666
1947,25.76651766666667,0.041053
1948,22.327550000000002,0.04867266666666667
1949,25.754698666666666,0.04214166666666667
1950,25.573381666666666,0.03436566666666667
1951,20.88478566666667,0.043852
1952,24.935194,0.044318666666666666
1953,24.258285666666666,0.048361999999999995
1954,23.735637333333333,0.04462933333333333
1955,24.692919,0.043385
1956,25.213701333333333,0.034366
1957,19.844154333333332,0.049138999999999995
1958,25.239981,0.03436633333333333
1959,19.77666566666667,0.042919000000000006
1960,22.913799,0.034522
1961,19.870900666666667,0.03452133333333333
1962,20.214564333333332,0.04742866666666667
1963,27.124532,0.050539
1964,26.834672999999995,0.043074333333333326
1965,25.980024,0.036854
1966,20.163403,0.03965333333333334
1967,27.939683000000002,0.041519
1968,23.966404666666666,0.05458166666666667
1969,27.62556533333333,0.03996466666666667
1970,23.373935333333336,0.03996433333333333
1971,23.890052333333333,0.04711766666666667
1972,26.198351333333335,0.04525133333333333
1973,24.437892666666666,0.03467733333333333
1974,25.732928666666666,0.041675
1975,23.774513,0.04354066666666667
1976,24.010102,0.03872
1977,22.409966999999998,0.04525133333333333
1978,24.940014333333334,0.04945
1979,25.220077000000003,0.04711766666666667
1980,25.96851666666667,0.037321
1981,20.844354333333335,0.04338533333333333
1982,26.259775333333334,0.043852
1983,28.077149000000002,0.041986
1984,24.50304833333333,0.04742866666666667
1985,25.243246999999997,0.041986
1986,26.227586000000002,0.04354066666666667
1987,22.81209966666667,0.03498833333333334
1988,27.436784000000003,0.045718
1989,24.350032666666664,0.03763166666666667
1990,22.239379333333336,0.041986
1991,23.42634,0.037321
1992,23.110511666666667,0.04556233333333334
1993,25.188975999999997,0.03872033333333333
1994,22.792195666666668,0.08163933333333334
1995,28.887945666666667,0.042141333333333336
1996,23.173024333333334,0.041986
1997,27.51375833333334,0.045874000000000005
1998,23.902026666666668,0.043852
1999,26.684767000000004,0.039031666666666666
2000,22.599215,0.045718
